wsa_agidf,huc12,wu_frac
NE3112705,102400050101,0.9671532846715328
NE3112706,102400060407,1.0
NE3112708,102400060404,0.5910931174089069
NE3112708,102400080302,0.4089068825910931
NE3112709,102400060403,1.0
NE3112901,102702060501,1.0
NE3112903,102702060508,1.0
NE3112904,102500160803,0.7068511198945981
NE3112904,102500160802,0.29314888010540185
NE3112905,102702061001,1.0
NE3113102,102400060402,1.0
NE3113103,102400060205,0.1772771792360431
NE3113103,102400060203,0.31831537708129287
NE3113103,102400060101,0.13809990205680706
NE3113103,102400060302,0.0940254652301665
NE3113103,102400060301,0.03232125367286973
NE3113103,102400010204,0.10381978452497552
NE3113103,102400010205,0.13614103819784526
NE3113104,102400060208,0.997131931166348
NE3113104,102400060207,0.0028680688336520078
NE3113106,102400010307,1.0
NE3113110,102400060102,1.0
NE3113111,102400060304,1.0
NE3113304,102400070301,0.503448275862069
NE3113304,102702020604,0.020689655172413793
NE3113304,102702020602,0.21724137931034482
NE3113304,102400070303,0.010344827586206896
NE3113304,102400070103,0.09310344827586207
NE3113304,102400070101,0.15517241379310345
NE3113305,102400070105,0.9959839357429718
NE3113305,102400070103,0.004016064257028112
NE3113308,102400080206,0.028070175438596492
NE3113308,102400080203,0.6807017543859649
NE3113308,102400080204,0.2912280701754386
NE3113501,102500060203,0.08571428571428572
NE3113501,102500060106,0.9142857142857144
NE3113502,102500060605,0.921161825726141
NE3113502,102500060604,0.07883817427385892
NE3113503,102500060602,0.25682382133995035
NE3113503,102500060403,0.7431761786600496
NE3113504,102500060606,0.9920634920634921
NE3113504,102500070104,0.007936507936507936
NE3113701,102001011005,0.7806451612903226
NE3113701,102500160303,0.21935483870967742
NE3113702,102001010901,0.9572649572649573
NE3113702,102001010905,0.042735042735042736
NE3113705,102500160301,1.0
NE3113706,102500090901,1.0
NE3113707,102001010901,0.9139784946236559
NE3113707,102500090703,0.08602150537634409
NE3113902,102200020202,1.0
NE3113903,102200020503,1.0
NE3113904,102200020305,0.47291666666666665
NE3113904,102200020504,0.5270833333333333
NE3114101,102002010207,0.004032258064516129
NE3114101,102002010205,0.9959677419354839
NE3114102,102100090603,1.0
NE3114103,102200030105,1.0
NE3114104,102002010204,1.0
NE3114110,102002010302,0.4312279243714939
NE3114110,102100090605,0.5687720756285062
NE3114113,102001030506,1.0
NE3114114,102200030106,1.0
NE3114301,102702010103,0.3485915492957746
NE3114301,102702010104,0.6514084507042254
NE3114302,102702010501,1.0
NE3114303,102702010502,0.573170731707317
NE3114303,102702010104,0.4268292682926829
NE3114304,102702010401,1.0
NE3114501,102500140205,1.0
NE3114504,102500040708,0.4525943396226415
NE3114504,102500040703,0.5474056603773585
NE3114505,102500140301,1.0
NE3114702,102400080401,0.5773993808049536
NE3114702,102400080206,0.0015479876160990713
NE3114702,102400080205,0.42105263157894735
NE3114703,102400080401,1.0
NE3114704,102400070306,0.1889763779527559
NE3114704,102400080403,0.8110236220472441
NE3114705,101701040301,0.026492082825822168
NE3114705,101701040207,0.08800243605359317
NE3114705,102400050800,0.05907429963459196
NE3114705,102400080307,0.23264311814859928
NE3114705,102400080403,0.5328867235079172
NE3114705,102400080409,0.06090133982947625
NE3114708,102400080305,1.0
NE3114709,102400080305,0.07100591715976332
NE3114709,102400060407,0.9289940828402367
NE3114710,102400080304,1.0
NE3114901,102200010103,0.8518518518518519
NE3114901,102200010104,0.14814814814814814
NE3114902,102200010101,1.0
NE3115102,102702030602,0.018656716417910446
NE3115102,102702030606,0.13557213930348258
NE3115102,102702040305,0.845771144278607
NE3115103,102702030609,0.2898172323759791
NE3115103,102702020201,0.7101827676240209
NE3115105,102702020205,1.0
NE3115106,102702040206,1.0
NE3115107,102702040203,0.4307116104868914
NE3115107,102702040202,0.5692883895131086
NE3115108,102702070101,0.4967741935483871
NE3115108,102702040202,0.5032258064516129
NE3115301,102002020206,1.0
NE3115303,102002020202,0.47337278106508873
NE3115303,102300060102,0.4577729962345347
NE3115303,102002020204,0.06885422270037654
NE3115313,102300060102,0.0034876347495244133
NE3115313,102300060205,0.1504438807863031
NE3115313,102300060104,0.8460684844641725
NE3115501,102002030701,1.0
NE3115503,102002030503,1.0
NE3115504,102002030802,1.0
NE3115506,102002031005,0.6064400715563506
NE3115506,102002030907,0.3935599284436494
NE3115507,102002020101,1.0
NE3115508,102002031005,1.0
NE3115509,102002031002,0.9556213017751479
NE3115509,102002031004,0.04437869822485207
NE3115510,102002030701,1.0
NE3115511,102002030404,1.0
NE3115512,102002030803,0.005429864253393665
NE3115512,102002030801,0.048868778280542986
NE3115512,102002030704,0.45384615384615384
NE3115512,102002030701,0.17466063348416289
NE3115512,102002030603,0.3171945701357466
NE3115515,102002031003,1.0
NE3115516,102002030703,1.0
NE3115701,101800090810,1.0
NE3115703,101800090706,1.0
NE3115716,101800090810,0.8823761335260876
NE3115716,101800090807,0.06045472466815613
NE3115716,101800090805,0.05716914180575634
NE3115717,101800090810,0.3256165072974333
NE3115717,101800090808,0.6743834927025667
NE3115901,102702020102,0.7487179487179487
NE3115901,102002030202,0.2512820512820513
NE3115902,102702020103,1.0
NE3115905,102702020104,0.031112737920937043
NE3115905,102702010506,0.6844802342606149
NE3115905,102702020102,0.284407027818448
NE3115906,102002030201,1.0
NE3115907,102702020106,1.0
NE3115910,102702020101,1.0
NE3115911,102702030604,1.0
NE3115913,102702030408,1.0
NE3115914,102702010506,0.9938650306748467
NE3115914,102702010306,0.006134969325153374
NE3116101,101500031107,1.0
NE3116102,101500031104,1.0
NE3116104,101500031303,0.0018656716417910447
NE3116104,101500031305,0.9981343283582089
NE3116301,102100030602,1.0
NE3116302,102100050308,1.0
NE3116303,102100030702,1.0
NE3116501,101500020305,1.0
NE3116701,102200030401,1.0
NE3116702,102200030205,1.0
NE3116901,102702060906,0.03172978505629478
NE3116901,102702061002,0.759467758444217
NE3116901,102702061004,0.20880245649948823
NE3116902,102702060904,0.07462686567164178
NE3116902,102702060906,0.4197761194029851
NE3116902,102702060903,0.5055970149253731
NE3116903,102702070202,0.41333333333333333
NE3116903,102702070203,0.5866666666666667
NE3116904,102702060804,1.0
NE3116905,102702060703,1.0
NE3116906,102702070201,1.0
NE3116907,102500160901,0.30952380952380953
NE3116907,102702060905,0.6904761904761905
NE3116908,102702060804,0.5660377358490566
NE3116908,102702060802,0.42452830188679247
NE3116908,102702060801,0.009433962264150943
NE3116909,102702060805,1.0
NE3116910,102702060807,1.0
NE3117101,102100010904,1.0
NE3117301,102300010103,1.0
NE3117302,102300010103,0.8756476683937824
NE3117302,102300010104,0.12435233160621761
NE3117303,102200040304,1.0
NE3117307,102200040401,1.0
NE3117308,102200040306,0.7274193548387097
NE3117308,102200040305,0.2725806451612903
NE3117501,102100070602,0.4681303116147309
NE3117501,102100070604,0.5262039660056658
NE3117501,102100070605,0.0056657223796034
NE3117502,102100070403,0.8598484848484849
NE3117502,102100070608,0.14015151515151514
NE3117503,102100030504,1.0
NE3117901,102200030906,0.49581239530988275
NE3117901,102200031004,0.5041876046901173
NE3117905,102300060502,0.0034455340577789558
NE3117905,102300060202,0.0021203286509408957
NE3117905,102300010611,0.015372382719321495
NE3117905,102300010610,0.8473363371322555
NE3117905,101701011201,0.13172541743970315
NE3118101,102200020605,1.0
NE3118102,102200040102,1.0
NE3118104,102200040106,0.0012634238787113076
NE3118104,102200040104,0.10928616550852811
NE3118104,102200040105,0.8894504106127605
NE3118105,102200040103,1.0
NE3118301,102500160506,0.5725806451612904
NE3118301,102500160507,0.4274193548387097
NE3118302,102702060405,0.6579439252336449
NE3118302,102702060305,0.34205607476635513
NE3118303,102702060303,0.8484848484848485
NE3118303,102702060203,0.15151515151515152
NE3118501,102100100303,0.037383177570093455
NE3118501,102100090303,0.9626168224299065
NE3118502,102100100302,1.0
NE3118701,102702030502,1.0
NE3118702,102702010303,1.0
NE3118703,102702010204,1.0
NE3118704,102702030404,1.0
NE3118705,102702030407,1.0
NE3118706,102702010205,0.002677376171352075
NE3118706,102702030406,0.9943775100401606
NE3118706,102702030505,0.0029451137884872825
NE3120004,102300060502,1.0
NE3120023,102500050505,0.7523809523809524
NE3120023,102500050502,0.24761904761904763
NE3120030,102702060502,1.0
NE3120036,101701040304,0.04435483870967742
NE3120036,101701040303,0.6935483870967742
NE3120036,101701040302,0.2620967741935484
NE3120037,102001020303,1.0
NE3120195,102702030504,0.6677524429967426
NE3120195,102702030502,0.3322475570032573
NE3120220,102001020201,1.0
NE3120293,102001010207,0.6816143497757847
NE3120293,102001010208,0.3183856502242152
NE3120303,101701011501,0.11214953271028037
NE3120303,101701011206,0.35046728971962615
NE3120303,101701011004,0.5373831775700935
NE3120304,102400010202,0.5722222222222222
NE3120304,102002020203,0.09444444444444444
NE3120304,102002020201,0.3333333333333333
NE3120348,101701010704,0.1550695825049702
NE3120348,101500070904,0.8449304174950298
NE3120372,102001011105,0.898876404494382
NE3120372,102702030301,0.10112359550561797
NE3120443,101701011004,1.0
NE3120446,102002031001,1.0
NE3120658,102200040406,0.5072046109510087
NE3120658,102300010609,0.49279538904899134
NE3120710,102001020301,1.0
NE3120818,102100030707,0.9690721649484536
NE3120818,102100030704,0.030927835051546393
NE3120819,102001030402,1.0
NE3120954,101800130201,1.0
NE3121171,102002010307,1.0
NE3121196,102500160604,1.0
NE3121227,102500080504,0.2074716477651768
NE3121227,102500040803,0.14142761841227486
NE3121227,102500040802,0.042028018679119414
NE3121227,102500040809,0.28152101400933954
NE3121227,102500040808,0.18345563709139426
NE3121227,102500040805,0.0266844563042028
NE3121227,102500040806,0.10873915943962642
NE3121227,102500090301,0.00867244829886591
NE3121302,101800120711,0.2318137730358875
NE3121302,101800090607,0.5897187196896218
NE3121302,101800090504,0.1784675072744908
NE3121337,102200020501,1.0
NE3121370,102200020403,1.0
NE3130003,102702060307,0.9842931937172775
NE3130003,102702060306,0.015706806282722512
NE3130031,101701011401,1.0
NH0061010,010700020102,1.0
NH0091010,010700030108,1.0
NH0101010,010700010502,0.89568345323741
NH0101010,010700010404,0.10431654676258993
NH0161010,010600020106,1.0
NH0201010,010700020202,1.0
NH0211010,010700030108,1.0
NH0231010,010801010703,0.009684113442471755
NH0231010,010801010701,0.004611482591653216
NH0231010,010400010606,0.4931980631773115
NH0231010,010400010605,0.4915840442702329
NH0231010,010400010604,0.0009222965183306433
NH0241010,010801030403,1.0
NH0301010,010700010702,0.0173053152039555
NH0301010,010700010603,0.7045735475896168
NH0301010,010700010801,0.26823238566131025
NH0301010,010700010803,0.009888751545117428
NH0351010,010801060102,1.0
NH0411010,010801060703,1.0
NH0461010,010801060702,0.14782608695652175
NH0461010,010801060407,0.5482720178372352
NH0461010,010801060406,0.2907469342251951
NH0461010,010801060305,0.013154960981047938
NH0481010,010801010404,0.24118942731277535
NH0481010,010801010305,0.07709251101321585
NH0481010,010801010402,0.6817180616740087
NH0501010,010700060302,0.680557743815976
NH0501010,010700060202,0.04986607846226564
NH0501010,010700060102,0.00031510950055144165
NH0501010,010700030603,0.09193319678588309
NH0501010,010700030602,0.001339215377343627
NH0501010,010700060301,0.17598865605798014
NH0511010,010600020203,0.36064627813040967
NH0511010,010600020204,0.1477207155222158
NH0511010,010600020302,0.20773225620311597
NH0511010,010600020303,0.28390075014425853
NH0511030,010600020302,0.9859278803869833
NH0511030,010600020303,0.014072119613016711
NH0611010,010700061002,0.10284528749259039
NH0611010,010700060804,0.04297569650266746
NH0611010,010700061203,0.8541790160047421
NH0651010,010600030506,0.010548523206751054
NH0651010,010600030507,0.0013713080168776372
NH0651010,010600030608,0.5180379746835443
NH0651010,010600030902,0.0759493670886076
NH0651010,010600030903,0.325
NH0651010,010600030904,0.010654008438818566
NH0651010,010600031001,0.05843881856540084
NH0691010,010600030902,1.0
NH0751010,010801060105,1.0
NH0761010,010600030708,0.18073878627968337
NH0761010,010600030703,0.8192612137203166
NH0801010,010600030806,0.3853484216795712
NH0801010,010600030805,0.27605717689100656
NH0801010,010600030804,0.33859440142942226
NH0811010,010600030601,0.9437308868501529
NH0811010,010600030603,0.056269113149847096
NH0851010,010700010803,0.04601479046836483
NH0851010,010700010804,0.37140509449465897
NH0851010,010700060101,0.16351684470008218
NH0851010,010700010802,0.02026841961106546
NH0851010,010700020203,0.39879485072582854
NH0911010,010700060607,0.9981634527089073
NH0911010,010700060603,0.0018365472910927456
NH0921010,010400020102,0.6334134615384616
NH0921010,010400020101,0.36658653846153844
NH0991010,010700060901,0.06293706293706294
NH0991010,010700060902,0.9230769230769231
NH0991010,010700040301,0.013986013986013986
NH1051010,010600031005,0.5182222222222223
NH1051010,010600031003,0.48088888888888887
NH1051010,010600030901,0.0008888888888888889
NH1061010,010700030107,0.45
NH1061010,010700030106,0.55
NH1071010,010801040402,0.7061349693251533
NH1071010,010801040401,0.29386503067484665
NH1101020,010801030703,1.0
NH1101040,010801030506,0.3644524236983842
NH1101040,010801030703,0.6355475763016158
NH1101050,010801030505,0.9099307159353349
NH1101050,010801030703,0.09006928406466513
NH1141010,010700030204,0.029055690072639227
NH1141010,010700030301,0.9709443099273608
NH1151020,010802010403,0.6823529411764706
NH1151020,010801070507,0.24705882352941178
NH1151020,010802010501,0.07058823529411765
NH1181020,010700060802,1.0
NH1191010,010700030404,0.18207681365576103
NH1191010,010700030601,0.817923186344239
NH1201010,010700061002,0.16574350234341712
NH1201010,010700061206,0.8342564976565828
NH1221010,010700030101,1.0
NH1241010,010802010303,0.0020710059171597634
NH1241010,010802010301,0.71198224852071
NH1241010,010802010202,0.2782544378698225
NH1241010,010802010201,0.00650887573964497
NH1241010,010801070502,0.001183431952662722
NH1281010,010700020201,0.632167280378748
NH1281010,010700020110,0.26433456075749606
NH1281010,010700020109,0.09771173066806944
NH1281010,010700020107,0.005786428195686481
NH1291010,010801010902,0.3734479465138491
NH1291010,010801010903,0.026743075453677174
NH1291010,010801010806,0.5998089780324738
NH1321010,010801040401,0.02659433712622387
NH1321010,010801040402,0.27176501720031754
NH1321010,010801050503,0.07607832759989415
NH1321010,010801060105,0.02103731145805769
NH1321010,010801060106,0.39653347446414394
NH1321010,010801060301,0.030828261444826675
NH1321010,010801060302,0.17716327070653612
NH1351010,010700010104,0.44101633393829404
NH1351010,010700010201,0.558983666061706
NH1361010,010801030502,0.010141987829614604
NH1361010,010801030503,0.9898580121703854
NH1381010,010801030403,1.0
NH1471010,010700060607,0.09251112395987833
NH1471010,010600030801,2.513889238040172e-05
NH1471010,010700060503,0.025842781367052967
NH1471010,010700061203,0.1184544608964529
NH1471010,010700060302,0.011940973880690816
NH1471010,010700060702,0.03559667161064883
NH1471010,010700060703,0.08886598456472009
NH1471010,010700060801,0.012066668342592825
NH1471010,010700060802,0.3709746348575882
NH1471010,010700060803,0.20495738957741522
NH1471010,010700061101,0.021317780738580656
NH1471010,010700060804,0.017446391311998793
NH1481010,010802010202,1.0
NH1521010,010700020109,0.6613691931540342
NH1521010,010700020108,0.33863080684596575
NH1531010,010700060906,0.13246753246753246
NH1531010,010700060804,0.43896103896103894
NH1531010,010700060905,0.15064935064935064
NH1531010,010700061002,0.2779220779220779
NH1561010,010700060906,1.0
NH1581010,010600030506,0.8938053097345133
NH1581010,010600030504,0.10619469026548672
NH1621010,010700061002,0.043407010671889366
NH1621010,010700040402,0.4374675246812422
NH1621010,010700060906,0.010871737479515569
NH1621010,010700061001,0.06563012110795795
NH1621010,010700061201,0.3769934849514369
NH1621010,010700061206,0.06563012110795795
NH1681010,010600030806,1.0
NH1691010,010700010801,1.0
NH1721010,010700030403,0.6814621409921671
NH1721010,010700030501,0.3185378590078329
NH1731010,010600030708,0.23319838056680162
NH1731010,010600030709,0.7109311740890688
NH1731010,010600030806,0.055870445344129556
NH1741010,010801060403,0.31002202643171806
NH1741010,010801060404,0.01762114537444934
NH1741010,010801060405,0.6112334801762115
NH1741010,010801060406,0.06112334801762115
NH1781010,010801010707,1.0
NH1871010,010700030103,0.4134980988593156
NH1871010,010700030104,0.5865019011406845
NH1911010,010700060501,1.0
NH1921010,010801060303,1.0
NH1941010,010700010307,0.24172661870503598
NH1941010,010700010404,0.758273381294964
NH1951010,010600031005,0.10321699905033238
NH1951010,010600030901,0.009556030389363722
NH1951010,010600030904,0.02255460588793922
NH1951010,010600031002,0.03739316239316239
NH1951010,010600031106,5.935422602089269e-05
NH1951010,010600031001,0.5157288698955366
NH1951010,010600031105,5.935422602089269e-05
NH1951010,010600031104,0.0013651471984805319
NH1951010,010600031103,0.04522792022792023
NH1951010,010600031102,0.26103988603988604
NH1951010,010600031006,0.003798670465337132
NH1971010,010600030703,1.0
NH2001010,010600030606,0.001665026867478998
NH2001010,010600030603,0.39680617573601756
NH2001010,010600030602,0.059562552032089607
NH2001010,010600030506,0.34390373117384393
NH2001010,010600030607,0.05706501173087111
NH2001010,010600030608,0.14099750245969878
NH2151010,010600030506,0.388302034428795
NH2151010,010600030507,0.3444835680751174
NH2151010,010600030608,0.26721439749608766
NH2301020,010802010401,1.0
NH2351010,010700020203,1.0
NH2361010,010802010303,1.0
NH2391010,010600030501,1.0
NH2401010,010801070501,1.0
NH2401020,010801060703,0.6955074875207987
NH2401020,010801070501,0.3044925124792013
NH2411010,010700030404,1.0
NH2501010,010801030101,0.037825059101654845
NH2501010,010801030102,0.9621749408983451
NH2521010,010700060902,0.17620137299771166
NH2521010,010700060903,0.2128146453089245
NH2521010,010700060904,0.6109839816933639
NH2531010,010802010403,0.36933333333333335
NH2531010,010802010402,0.22533333333333333
NH2531010,010802010401,0.4053333333333333
NH2561010,010700020106,0.03051025775907417
NH2561010,010700020101,0.9694897422409259
NJ0102001,020403020301,0.016944767817876082
NJ0102001,020403020201,0.05199844780752813
NJ0102001,020403010610,0.010735997930410038
NJ0102001,020403010609,0.06855516750743759
NJ0102001,020403020205,0.0036217824343551933
NJ0102001,020403020204,0.04540162980209546
NJ0102001,020403020202,0.0649333850730824
NJ0102001,020403020203,0.009959901694476782
NJ0102001,020403020500,0.06971931186133747
NJ0102001,020403020408,0.1785021342646488
NJ0102001,020403020403,0.44043461389212263
NJ0102001,020403020302,0.03919285991462942
NJ0103001,020403020500,0.15875192868163895
NJ0103001,020403020403,0.5912909309103377
NJ0103001,020403010800,0.0018858220469741129
NJ0103001,020403010705,0.2480713183610492
NJ0104003,020403020103,0.02654867256637168
NJ0104003,020402060405,0.17216411906677392
NJ0104003,020403020107,0.2670957361222848
NJ0104003,020402060503,0.5341914722445696
NJ0105001,020403020104,1.0
NJ0105002,020402060506,1.0
NJ0107001,020403010610,0.0025471217524197657
NJ0107001,020403010606,0.0005094243504839531
NJ0107001,020403010607,0.9969434538970963
NJ0108002,020403020402,1.0
NJ0108003,020403020401,1.0
NJ0108004,020403020205,1.0
NJ0108005,020403020408,1.0
NJ0108006,020403020202,1.0
NJ0108009,020403020204,1.0
NJ0108013,020403020202,1.0
NJ0108014,020403020401,1.0
NJ0108019,020403020205,1.0
NJ0108023,020403020204,1.0
NJ0108303,020403020402,1.0
NJ0111004,020403020401,1.0
NJ0111006,020403020401,0.9230769230769231
NJ0111006,020403010609,0.07692307692307693
NJ0111007,020403010609,1.0
NJ0112001,020403020203,0.8898305084745762
NJ0112001,020403020202,0.11016949152542373
NJ0112002,020403020401,1.0
NJ0113001,020403020201,0.030595238095238095
NJ0113001,020403020108,0.09083333333333334
NJ0113001,020403020106,0.03738095238095238
NJ0113001,020403020105,0.11666666666666667
NJ0113001,020403020104,0.09333333333333334
NJ0113001,020403020103,0.02261904761904762
NJ0113001,020403010607,0.002142857142857143
NJ0113001,020403010604,0.34785714285714286
NJ0113001,020403010603,0.0017857142857142857
NJ0113001,020403010602,0.0005952380952380953
NJ0113001,020403010606,0.2561904761904762
NJ0115001,020403020500,0.2394590294351631
NJ0115001,020403020408,0.7605409705648369
NJ0116001,020403020500,0.07352350341502611
NJ0116001,020403020408,0.9264764965849739
NJ0117001,020403010607,1.0
NJ0119001,020403020401,1.0
NJ0119002,020403020402,0.3780313837375178
NJ0119002,020403010607,0.001952098505893836
NJ0119002,020403010609,0.08421553169657382
NJ0119002,020403010705,0.01952098505893836
NJ0119002,020403020202,0.013264259078509397
NJ0119002,020403020204,0.01156242961183272
NJ0119002,020403020205,0.04697549866106064
NJ0119002,020403020401,0.20056560802863077
NJ0119002,020403020403,0.04850213980028531
NJ0119002,020403020408,0.19541006582075732
NJ0122001,020403020408,0.9002406475607088
NJ0122001,020403020500,0.09975935243929118
NJ0123002,020403020203,1.0
NJ0201001,020301030701,0.9995112414467253
NJ0201001,020301030702,0.0004887585532746823
NJ0217001,020301030703,0.4954398631958959
NJ0217001,020301030803,0.5045601368041042
NJ0220001,020301030205,0.6676880222841226
NJ0220001,020301030701,0.2479108635097493
NJ0220001,020301030802,0.08440111420612813
NJ0221001,020301030703,0.05569007263922518
NJ0221001,020301030803,0.9443099273607748
NJ0228001,020301030701,0.413953488372093
NJ0228001,020301030702,0.5833887043189369
NJ0228001,020301030703,0.0026578073089701
NJ0233005,020301030701,1.0
NJ0238001,020301030701,0.001012505650143137
NJ0238001,020301010405,0.06595751092361006
NJ0238001,020301030903,0.15271960222992315
NJ0238001,020301030906,0.17920747325598915
NJ0238001,020301030905,0.23587765556727436
NJ0238001,020301030904,0.14280548440560495
NJ0238001,020301010404,0.009401838179900557
NJ0238001,020301030902,0.06916980563507609
NJ0238001,020301030804,0.019996986590326955
NJ0238001,020301030803,0.00536386921802019
NJ0238001,020301030703,0.09076992617146301
NJ0238001,020301030702,0.02771734217266837
NJ0242001,020301030205,1.0
NJ0247001,020301030702,0.05402519752295537
NJ0247001,020301030902,0.7106555626734999
NJ0247001,020301030903,0.23531923980354474
NJ0248001,020301030203,0.15012664057103384
NJ0248001,020301030205,0.08657609947041216
NJ0248001,020301030701,0.7573106147824085
NJ0248001,020301030702,0.005986645176145521
NJ0251001,020301030802,0.312344449975112
NJ0251001,020301030701,0.3517670482827277
NJ0251001,020301030702,0.0925335988053758
NJ0251001,020301030703,0.0203086112493778
NJ0251001,020301030803,0.22304629168740667
NJ0264001,020301030701,0.6757709251101321
NJ0264001,020301030702,0.2928046989720999
NJ0264001,020301030802,0.03142437591776799
NJ0301001,020403010505,1.0
NJ0303001,020402010105,0.5208996392955655
NJ0303001,020402010401,0.3068109484404838
NJ0303001,020402010404,0.17228941226395078
NJ0305001,020402020302,0.060196560196560195
NJ0305001,020402010407,0.522932022932023
NJ0305001,020402010406,0.4168714168714169
NJ0307002,020402010105,1.0
NJ0311001,020402020104,1.0
NJ0311002,020402020104,1.0
NJ0313001,020402020404,0.042214960699461276
NJ0313001,020402020203,0.06526538903117549
NJ0313001,020402020202,0.6092025081692131
NJ0313001,020403010603,0.002207895434072242
NJ0313001,020402020401,0.2811092466660779
NJ0315001,020402010402,0.2978161747060235
NJ0315001,020402010404,0.17998560115190787
NJ0315001,020402010406,0.00047996160307175426
NJ0315001,020402010407,0.5217182625389969
NJ0318002,020402010406,0.9560260586319218
NJ0318002,020402010402,0.043973941368078175
NJ0320002,020402020203,1.0
NJ0322001,020402020403,0.3147920927062031
NJ0322001,020402020401,0.38323108384458077
NJ0322001,020402020305,0.2016359918200409
NJ0322001,020402020302,0.10034083162917519
NJ0323001,020402020104,0.4161803501478935
NJ0323001,020402020204,0.37916699976017265
NJ0323001,020402010406,0.11080022383883603
NJ0323001,020402020302,0.007354704612678871
NJ0323001,020402010402,0.052202414261731556
NJ0323001,020402010401,0.03429530737868734
NJ0325001,020402020104,0.01576652130157665
NJ0325001,020402020103,0.6474337470647433
NJ0325001,020402020102,0.2926870177792687
NJ0325001,020402010406,0.0011741026501174102
NJ0325001,020402010102,0.04293861120429386
NJ0326001,020402010102,1.0
NJ0326003,020402010102,1.0
NJ0326004,020402010102,0.6259541984732825
NJ0326004,020402010103,0.37404580152671757
NJ0326005,020402010102,1.0
NJ0326006,020402020103,0.013422818791946308
NJ0326006,020402010102,0.72751677852349
NJ0326006,020402010101,0.25906040268456376
NJ0326007,020402010102,1.0
NJ0326008,020402010102,1.0
NJ0326009,020402010102,1.0
NJ0326012,020402010102,1.0
NJ0326013,020402010102,1.0
NJ0326014,020402010102,1.0
NJ0327001,020402020506,0.06001778205616723
NJ0327001,020402010407,0.02015522531736959
NJ0327001,020402020202,0.016625554018009345
NJ0327001,020402020203,0.00012701468690879677
NJ0327001,020402020204,0.014452934373516768
NJ0327001,020402020302,0.054776754975298984
NJ0327001,020402020305,0.03015596066555696
NJ0327001,020402020403,0.04718929867837876
NJ0327001,020402020404,0.19479373483344364
NJ0327001,020402020405,0.07892960043853492
NJ0327001,020402020501,0.09128344998629578
NJ0327001,020402020502,0.013503666713461551
NJ0327001,020402020503,0.07527291445226587
NJ0327001,020402020401,0.1414943612163996
NJ0327001,020402020507,0.056287561251161515
NJ0327001,020402020606,0.00755403137931265
NJ0327001,020402020607,0.01477381358254952
NJ0327001,020403010602,0.01133773205249049
NJ0327001,020403010604,0.02368489661672984
NJ0327001,020403020101,0.044274645862997945
NJ0327001,020403020105,0.00199881007293317
NJ0327001,020403020106,0.0013102567702170614
NJ0328001,020402020103,0.9737206085753803
NJ0328001,020402020104,0.02627939142461964
NJ0329001,020402020103,0.8494623655913979
NJ0329001,020402020102,0.15053763440860216
NJ0329003,020402020204,0.0041265474552957355
NJ0329003,020402020103,0.9958734525447043
NJ0329005,020402020102,1.0
NJ0329006,020402020103,1.0
NJ0329008,020402020102,1.0
NJ0332001,020403010603,0.9130434782608695
NJ0332001,020403010601,0.08695652173913043
NJ0332002,020403010603,0.9375
NJ0332002,020403010601,0.0625
NJ0333001,020402020201,0.6719229084537889
NJ0333001,020402020204,0.3280770915462111
NJ0333002,020402020104,1.0
NJ0333003,020402020103,1.0
NJ0333004,020402020204,1.0
NJ0335001,020402020203,1.0
NJ0340001,020402010406,0.024475524475524476
NJ0340001,020402010102,0.9300699300699301
NJ0340001,020402020103,0.0034965034965034965
NJ0340001,020402020104,0.04195804195804196
NJ0340002,020402010102,1.0
NJ0404001,020402020503,1.0
NJ0405001,020402020202,0.15255243371586863
NJ0405001,020402020501,0.16580925999208548
NJ0405001,020403010602,0.0003957261574990107
NJ0405001,020403020101,0.6290067273446774
NJ0405001,020403010603,0.05223585278986941
NJ0407001,020402020503,1.0
NJ0408001,020402020405,0.6481816355234077
NJ0408001,020402020404,0.3518183644765923
NJ0411001,020402020501,1.0
NJ0412001,020402020405,0.6569224522939505
NJ0412001,020402020404,0.34307754770604953
NJ0414001,020402020405,0.7852813852813854
NJ0414001,020402020503,0.21471861471861473
NJ0415002,020402020501,0.06396797824937693
NJ0415002,020403020101,0.1784608413261838
NJ0415002,020402020502,0.7575711804244393
NJ0417001,020402020404,0.6754192409532216
NJ0417001,020402020405,0.32458075904677847
NJ0424001,020402020405,0.2537781815178793
NJ0424001,020402020404,0.22586505904698984
NJ0424001,020402020403,0.3683210834916178
NJ0424001,020402020401,0.15203567594351308
NJ0428002,020403020101,0.46983857264231094
NJ0428002,020402020501,0.530161427357689
NJ0435003,020403010603,0.33760683760683763
NJ0435003,020403010602,0.6623931623931624
NJ0435324,020403010603,1.0
NJ0436002,020403010604,1.0
NJ0436008,020403010604,1.0
NJ0436009,020403010604,1.0
NJ0436010,020403020101,1.0
NJ0501001,020403020500,0.7256245854521335
NJ0501001,020403020406,0.23015697545876632
NJ0501001,020403020405,0.044218439089100156
NJ0502001,020403020500,0.15880287066727744
NJ0502001,020403020405,0.19086883493663154
NJ0502001,020403020404,0.25660406168880745
NJ0502001,020402060701,0.3937242327072836
NJ0504306,020403020406,1.0
NJ0505003,020403020404,1.0
NJ0506001,020402060701,1.0
NJ0506010,020403020406,0.11517857142857142
NJ0506010,020403020405,0.8032738095238096
NJ0506010,020402060702,0.06845238095238096
NJ0506010,020402060701,0.013095238095238096
